customer_id,country,province,city,gender,marital_status,occupation_code,income,birth_date,onboard_date,occupation_title,is_small_business,industry_code,employee_count,sales,established_date,industry,label,account_age_days,account_lifetime,age,occupation,business_age,income_missing_flag,n_txn_abm,sum_amt_abm,mean_amt_abm,median_amt_abm,std_amt_abm,cv_amt_abm,has_abm,n_txn_card,sum_amt_card,mean_amt_card,median_amt_card,std_amt_card,cv_amt_card,has_card,n_txn_cheque,sum_amt_cheque,mean_amt_cheque,median_amt_cheque,std_amt_cheque,cv_amt_cheque,has_cheque,n_txn_eft,sum_amt_eft,mean_amt_eft,median_amt_eft,std_amt_eft,cv_amt_eft,has_eft,n_txn_emt,sum_amt_emt,mean_amt_emt,median_amt_emt,std_amt_emt,cv_amt_emt,has_emt,n_txn_wire,sum_amt_wire,mean_amt_wire,median_amt_wire,std_amt_wire,cv_amt_wire,has_wire,n_txn_wu,sum_amt_wu,mean_amt_wu,median_amt_wu,std_amt_wu,cv_amt_wu,has_wu,sum_amt_total,n_txn_total,num_channels_used,share_amt_abm,share_amt_card,share_amt_cheque,share_amt_eft,share_amt_emt,share_amt_wire,share_amt_wu,max_channel_share,transaction_frequency_7d,transaction_volume_7d,transaction_size_mean_7d,transaction_size_median_7d,transaction_size_variance_7d,transaction_round_amount_frequency_7d,transaction_same_amount_frequency_7d,transaction_frequency_90d,transaction_volume_90d,transaction_size_mean_90d,transaction_size_median_90d,transaction_size_variance_90d,transaction_round_amount_frequency_90d,transaction_same_amount_frequency_90d,transaction_unique_merchants,transaction_most_frequent_merchant,transaction_ecommerce_ratio,transaction_ecommerce_frequency_ratio,transaction_unique_countries,transaction_most_frequent_country,cross_border_ratio,max_transaction_frequency_7d,max_transaction_frequency_90d,days_since_last_transaction,incoming_volume_7d,incoming_volume_90d,count_txn_below_threshold_frequency,channel_credit_volume,channel_debit_volume,cash_ratio,wire_ratio,abm_cash_deposit_volume,abm_cash_withdrawal_volume,median_hold_time_funds,incoming_to_outgoing_time_mean,txn_to_sales_ratio,txn_volume_vs_income,txn_volume_vs_occupation_median
SYNID0105068901,CA,BC,PRINCE GEORGE,MALE,Married,313,116064.0,6/25/1970,1/6/2010,Nursing and allied health professionals,0,,,,,,0.0,5504,5504,56.0,Nursing and allied health professionals,0,0,1,282.75,282.75,282.75,0.0,0.0,1,203,11610.54,57.19477833,26.0,91.5518201,1.60070242,1,3,809.86,269.9533333,195.66,261.4793646,0.968609505,1,12,5638.99,469.9158333,197.3,599.7355266,1.276261586,1,29,7635.11,263.2796552,63.58,446.5182147,1.695984501,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,25977.25,248,5,0.010884524,0.446950312,0.03117574,0.217074171,0.293915253,0.0,0.0,0.446950312,22,1596.76,72.58,46.69,6148.601429,0.0,0.0,240,21475.67,89.48195833,34.305,36293.34008,0.020833333,0.045833333,38,5411,0.24704112,0.150753769,4,CA,0.018181818,6,8,0,0.0,6186.81,0.0,6186.81,15288.86,0.013166062,0.0,0.0,282.75,14.49597222,14.00786111,,0.185032999,0.416663498
SYNID0105073216,CA,,other,FEMALE,Single,RETIRED,45564.0,10/14/1956,10/18/2010,retired,0,,,,,,0.0,5219,5219,69.0,,0,0,29,5750.98,198.3096552,100.0,228.4132253,1.15180083,1,19,1659.48,87.34105263,41.04,132.5381001,1.517477705,1,0,0.0,0.0,0.0,0.0,0.0,0,12,5082.38,423.5316667,208.73,576.6936146,1.361630452,1,16,2938.13,183.633125,108.275,194.2568382,1.057852924,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,15430.97,76,4,0.372690764,0.10754217,0.0,0.329362315,0.190404751,0.0,0.0,0.372690764,6,1175.57,195.9283333,39.505,114544.4535,0.0,0.0,76,15430.97,203.0390789,104.45,91277.41587,0.171052632,0.236842105,14,5812,0.462994432,0.210526316,1,CA,0.0,3,4,2,873.78,8780.68,0.0,8780.68,6650.29,0.372690764,0.0,2093.23,3657.75,25.42138889,32.43291667,,0.338665833,0.530912438
SYNID0105078391,CA,,other,MALE,Married,OTHER,,4/7/1981,11/4/2015,other,0,,,,,,0.0,3376,3376,45.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,117,5968.85,51.01581197,22.53,82.83331866,1.623679316,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5968.85,117,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,744.95,67.72272727,67.59,3978.817702,0.0,0.0,114,5895.43,51.71429825,23.24,7018.662626,0.052631579,0.070175439,30,5814,0.169612734,0.201754386,2,CA,0.01010101,4,5,0,218.85,329.43,0.0,329.43,5566.0,0.0,0.0,0.0,0.0,2.809722222,2.809722222,,,0.1356987
SYNID0105089737,CA,,other,MALE,,OTHER,47171.0,6/28/1960,10/7/1993,other,0,,,,,,0.0,11439,11439,66.0,,0,0,1,66.75,66.75,66.75,0.0,0.0,1,21,1112.2,52.96190476,23.1,69.22010298,1.306979107,1,3,45928.86,15309.62,2724.21,23769.46734,1.552583757,1,4,2221.29,555.3225,378.705,626.9944349,1.129063625,1,1,115.6,115.6,115.6,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,49444.7,30,5,0.001349993,0.022493816,0.928893491,0.044924734,0.002337965,0.0,0.0,0.928893491,1,642.4,642.4,642.4,0.0,0.0,0.0,30,49444.7,1648.156667,48.535,60490392.67,0.033333333,0.0,14,5814,0.146502428,0.238095238,1,CA,0.0,1,2,4,0.0,46987.02,0.0,46987.02,2457.68,0.001349993,0.0,0.0,66.75,61.81944444,68.71722222,,1.048201225,1.138098746
SYNID0105101959,CA,,other,MALE,Single,33102,89694.0,4/15/1963,8/5/1993,"Nurse aides, orderlies and patient service associates",0,,,,,,0.0,11502,11502,63.0,"Nurse aides, orderlies and patient service associates",0,0,11,2915.83,265.0754545,100.0,340.5534854,1.284741682,1,115,6806.19,59.18426087,23.2,115.2959875,1.948085281,1,2,2449.35,1224.675,1224.675,1701.673682,1.389490013,1,31,22539.94,727.0948387,141.6,1140.214306,1.568178242,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,34711.31,159,4,0.084002304,0.196079894,0.070563456,0.649354346,0.0,0.0,0.0,0.649354346,14,2845.57,203.255,19.455,213765.5936,0.0,0.0,155,34119.1,220.1232258,33.46,373545.5373,0.051612903,0.058064516,36,5814,0.111974741,0.203539823,1,CA,0.0,3,7,0,2623.06,23285.21,0.0,23285.21,10833.89,0.079598524,0.0,1681.11,1034.72,8.24375,11.40044192,,0.380394452,0.776881916
SYNID0105107705,CA,,other,FEMALE,Married,OTHER,,3/12/1974,2/26/2019,other,0,,,,,,0.0,2166,2166,52.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,7,5885.37,840.7671429,404.31,794.1440876,0.944547006,1,11,3861.23,351.0209091,145.06,362.7960565,1.03354543,1,9,2232.85,248.0944444,36.83,589.2079849,2.374934216,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,11979.45,27,3,0.0,0.0,0.491288832,0.322321142,0.186390026,0.0,0.0,0.491288832,4,2455.42,613.855,319.08,720950.3236,0.0,0.0,25,10323.95,412.958,124.9,334750.3244,0.0,0.0,0,,0.0,0.0,0,,0.0,3,3,1,2449.08,9143.17,0.0,9143.17,1180.78,0.0,0.0,0.0,0.0,124.44375,180.678254,,,0.237632639
SYNID0105108459,CA,,other,MALE,Married,SELF_EMPLOYED,151121.0,3/3/1973,3/1/2008,self_employed,0,,,,,,0.0,6180,6180,53.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,118,6984.65,59.19194915,21.38,131.7308756,2.225486362,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,33,6630.06,200.9109091,90.82,352.516769,1.754592474,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,13614.71,151,2,0.0,0.513022312,0.0,0.0,0.486977688,0.0,0.0,0.513022312,13,565.53,43.50230769,27.12,2920.435936,0.153846154,0.153846154,146,13461.08,92.19917808,24.705,44852.80703,0.04109589,0.068493151,28,5411,0.025066728,0.078947368,2,CA,0.02,5,5,0,210.65,2800.6,0.0,2800.6,10660.48,0.0,0.0,0.0,0.0,18.26152778,23.38019841,,0.089074847,0.254595111
SYNID0105108843,CA,AB,EDMONTON,FEMALE,Married,SELF_EMPLOYED,,3/29/1977,12/13/2015,self_employed,0,,,,,,0.0,3337,3337,49.0,,0,1,2,510.0,255.0,255.0,63.63961031,0.249567099,1,7,258.7,36.95714286,36.92,21.09708014,0.570852574,1,13,7302.07,561.6976923,322.61,549.2657676,0.977867232,1,13,9896.76,761.2892308,252.0,996.4618782,1.308913666,1,26,9130.34,351.1669231,119.16,471.9493241,1.343945836,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,27097.87,61,5,0.018820667,0.009546876,0.269470257,0.365222802,0.336939398,0.0,0.0,0.365222802,4,813.63,203.4075,122.535,55181.05709,0.0,0.0,60,25817.97,430.2995,135.37,395674.709,0.016666667,0.0,5,5310,0.143254735,0.285714286,1,CA,0.0,1,5,3,709.47,18013.19,0.0,18013.19,7804.78,0.019753683,0.0,300.0,210.0,64.205,84.64000817,,,0.488306208
SYNID0105114292,CA,QC,GATINEAU,FEMALE,Married,SELF_EMPLOYED,,10/13/1981,7/1/2013,self_employed,0,,,,,,0.0,4232,4232,44.0,,0,1,4,616.11,154.0275,150.0,62.73130286,0.407273395,1,24,2290.9,95.45416667,22.995,227.2044768,2.380246821,1,2,36574.65,18287.325,18287.325,25561.23839,1.397757102,1,8,6429.63,803.70375,677.065,757.3920068,0.942377097,1,38,10217.06,268.87,105.58,383.6115928,1.426754911,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,56128.35,76,5,0.010976806,0.040815381,0.651625248,0.114552272,0.182030293,0.0,0.0,0.651625248,5,2827.41,565.482,109.22,1072215.089,0.0,0.0,72,53891.16,748.4883333,97.57,18287890.07,0.055555556,0.027777778,17,5411,0.455984974,0.173913043,1,CA,0.0,2,3,0,2500.85,43348.89,0.0,43348.89,10542.27,0.011432487,0.0,200.0,416.11,33.38916667,38.00705026,,,1.019266348
SYNID0105115605,CA,ON,SCARBOROUGH,MALE,Married,RETIRED,,8/2/1934,2/8/1988,retired,0,,,,,,0.0,13507,13507,91.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,2,4271.54,2135.77,2135.77,1524.239378,0.713672061,1,25,10120.78,404.8312,174.62,538.5062365,1.330199442,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,14392.32,27,2,0.0,0.0,0.296793012,0.703206988,0.0,0.0,0.0,0.703206988,3,1749.67,583.2233333,590.62,302557.5332,0.0,0.0,26,13334.35,512.8596154,204.905,581813.0099,0.0,0.0,0,,0.0,0.0,0,,0.0,2,3,0,1720.16,11608.15,0.0,11608.15,1726.2,0.0,0.0,0.0,0.0,46.75694444,80.65280556,,,0.458776879
SYNID0105175037,CA,ON,WOODSTOCK,FEMALE,,60010,39826.0,4/6/1978,7/5/2012,Corporate sales managers,0,,,,,,0.0,4593,4593,48.0,Corporate sales managers,0,0,11,3678.15,334.3772727,206.0,266.659282,0.797480283,1,2,65.12,32.56,32.56,46.04679359,1.414213562,1,0,0.0,0.0,0.0,0.0,0.0,0,13,7100.69,546.2069231,107.06,873.8513662,1.599854065,1,3,141.85,47.28333333,42.3,25.14807812,0.531859248,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,10985.81,29,4,0.334809177,0.005927647,0.0,0.646351066,0.012912111,0.0,0.0,0.646351066,0,0.0,0.0,0.0,0.0,0.0,0.0,27,10833.98,401.2585185,200.0,409078.0252,0.148148148,0.074074074,1,4812,0.0,0.0,1,CA,0.0,0,4,7,0.0,6581.09,0.0,6581.09,4252.89,0.339501273,0.0,1036.6,2641.55,52.55416667,120.8664931,,0.272032843,0.194291402
SYNID0105185546,CA,ON,TORONTO,MALE,Married,OTHER,171140.0,11/16/1973,7/26/2010,other,0,,,,,,0.0,5303,5303,52.0,,0,0,3,327.29,109.0966667,100.0,15.75588885,0.144421359,1,227,11170.29,49.20832599,19.77,96.26259526,1.956225767,1,0,0.0,0.0,0.0,0.0,0.0,0,7,3623.72,517.6742857,113.07,1106.940137,2.138294614,1,23,7204.28,313.2295652,53.62,696.579241,2.223861724,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,22325.58,260,4,0.014659865,0.500335938,0.0,0.162312468,0.322691729,0.0,0.0,0.500335938,18,756.88,42.04888889,16.395,2361.256375,0.166666667,0.111111111,252,21821.63,86.59376984,22.29,91200.84961,0.043650794,0.075396825,40,5814,0.134687256,0.140909091,2,CA,0.010695187,4,8,0,0.0,5386.68,0.0,5386.68,16434.95,0.014998421,0.0,0.0,327.29,9.3525,11.38988889,,0.127507479,0.502281736
SYNID0105190740,CA,QC,GATINEAU,MALE,Married,313,,1/12/1973,7/11/2018,Nursing and allied health professionals,0,,,,,,0.0,2396,2396,53.0,Nursing and allied health professionals,0,1,6,2815.0,469.1666667,357.5,416.6343321,0.888030548,1,95,6163.67,64.88073684,23.09,111.4159913,1.717243002,1,3,1281.92,427.3066667,526.39,182.2673263,0.426549222,1,1,1262.2,1262.2,1262.2,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,11522.79,105,4,0.244298473,0.53491125,0.111250834,0.109539443,0.0,0.0,0.0,0.53491125,5,344.15,68.83,29.96,5406.15075,0.0,0.0,104,11522.26,110.7909615,24.095,45497.10327,0.086538462,0.086538462,29,5814,0.11650717,0.138297872,1,CA,0.0,2,5,0,0.0,2315.48,0.0,2315.48,9206.78,0.24430971,0.0,535.0,2280.0,4.438333333,8.558125,,,0.223550891
SYNID0105207658,CA,ON,GUELPH,MALE,Married,32124,110509.0,7/15/1973,6/6/2013,Pharmacy technicians,0,,,,,,0.0,4257,4257,53.0,Pharmacy technicians,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1585.09,1585.09,1585.09,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1585.09,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1585.09,1585.09,1585.09,0.0,0.0,0.0,0,,0.0,0.0,0,,0.0,0,1,62,0.0,1585.09,0.0,1585.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014343538,0.040327948
SYNID0105222222,CA,,other,MALE,Married,SELF_EMPLOYED,103290.0,10/5/1977,9/23/2011,self_employed,0,,,,,,0.0,4879,4879,48.0,,0,0,20,4689.95,234.4975,104.88,283.7628308,1.210088938,1,118,10967.28,92.94305085,28.235,324.269229,3.488902355,1,5,3586.95,717.39,324.89,715.6418712,0.99756321,1,3,6407.03,2135.676667,2793.1,1825.32988,0.854684564,1,4,2716.84,679.21,687.06,628.7205362,0.925664428,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,28368.05,150,5,0.165325075,0.386606764,0.126443305,0.225853733,0.095771123,0.0,0.0,0.386606764,15,5318.98,354.5986667,54.24,851472.0663,0.2,0.0,149,25574.95,171.6439597,38.79,214597.5004,0.087248322,0.10738255,24,5411,0.407536782,0.093220339,4,CA,0.037383178,3,6,0,4641.23,15581.01,0.0,15581.01,9993.94,0.183380613,0.0,2739.01,1950.94,18.92472222,18.57295752,,0.24760335,0.483709868
SYNID0105235476,CA,NL,CORNER BROOK,MALE,Married,OTHER,39702.0,,12/28/1995,other,0,,,,,,0.0,10627,10627,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,88,3696.61,42.00693182,15.205,64.45710552,1.534439739,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3696.61,88,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,222.69,44.538,27.99,1822.27887,0.0,0.0,85,3637.18,42.79035294,15.59,4265.752532,0.094117647,0.094117647,28,5814,0.315131503,0.164705882,2,CA,0.028571429,2,4,1,0.0,0.0,0.0,0.0,3637.18,0.0,0.0,0.0,0.0,0.0,0.0,,0.091612009,0.083719185
SYNID0105239761,CA,ON,OAKVILLE,MALE,Single,313,,8/3/2000,12/30/2020,Nursing and allied health professionals,0,,,,,,0.0,1493,1493,25.0,Nursing and allied health professionals,0,1,0,0.0,0.0,0.0,0.0,0.0,0,26,2556.87,98.34115385,30.425,206.4869294,2.099700088,1,0,0.0,0.0,0.0,0.0,0.0,0,27,25223.84,934.2162963,196.02,1802.236475,1.929142622,1,8,2798.66,349.8325,146.725,470.2021691,1.344078006,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,30579.37,61,3,0.0,0.083614214,0.0,0.824864606,0.091521179,0.0,0.0,0.824864606,6,1715.92,285.9866667,142.865,80807.94703,0.0,0.0,61,30579.37,501.3011475,105.31,1608809.548,0.016393443,0.0,12,5411,0.0,0.0,2,CA,0.055555556,2,4,1,852.65,23217.8,0.0,23217.8,7361.57,0.0,0.0,0.0,0.0,18.30555556,27.13216667,,,0.593290326
SYNID0105241952,CA,,other,MALE,Married,SELF_EMPLOYED,41282.0,3/22/1967,1/24/1987,self_employed,0,,,,,,0.0,13887,13887,59.0,,0,0,7,837.07,119.5814286,106.0,96.96869571,0.810900964,1,106,6418.88,60.5554717,21.675,135.7466479,2.241690868,1,0,0.0,0.0,0.0,0.0,0.0,0,18,9926.45,551.4694444,534.345,454.1223807,0.823476958,1,2,1100.6,550.3,550.3,704.8440395,1.280835979,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,18283.0,133,4,0.045784062,0.351084614,0.0,0.542933326,0.060197998,0.0,0.0,0.542933326,7,1358.72,194.1028571,78.97,145442.6661,0.142857143,0.0,132,18237.51,138.1629545,29.315,76646.62434,0.03030303,0.037878788,30,5411,0.072858505,0.113207547,1,CA,0.0,2,5,1,1054.94,8957.89,0.0,8957.89,9279.62,0.045898261,0.0,106.17,730.9,9.803611111,12.43232323,,0.441778741,0.344933756
SYNID0105246944,CA,ON,RICHMOND HILL,FEMALE,Married,RETIRED,59985.0,2/26/1951,2/17/2005,retired,0,,,,,,0.0,7288,7288,75.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,12,12810.77,1067.564167,762.355,1160.794372,1.087329838,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,12810.77,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,971.33,971.33,971.33,0.0,0.0,0.0,12,12810.77,1067.564167,762.355,1347443.574,0.0,0.0,0,,0.0,0.0,0,,0.0,1,2,5,971.33,8603.87,0.0,8603.87,4206.9,0.0,0.0,0.0,0.0,17.00833333,18.54013889,,0.213566225,0.440762773
SYNID0105247778,CA,ON,ST CATHARINES,FEMALE,Single,UNEMPLOYED,17979.0,11/19/1955,11/30/2015,unemployed,0,,,,,,0.0,3350,3350,70.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,632.05,210.6833333,207.9,192.4900928,0.913646513,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,632.05,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,632.05,210.6833333,207.9,37052.43583,0.0,0.0,0,,0.0,0.0,0,,0.0,0,1,28,0.0,207.9,0.0,207.9,424.15,0.0,0.0,0.0,0.0,1151.989167,1151.989167,,0.035154903,0.053750319
SYNID0105248169,CA,,other,MALE,Unknown,UNEMPLOYED,35182.0,12/19/1977,11/19/2022,unemployed,0,,,,,,0.0,804,804,48.0,,0,0,1,300.0,300.0,300.0,0.0,0.0,1,106,6274.69,59.19518868,27.395,115.8571997,1.957206358,1,2,3169.71,1584.855,1584.855,1193.872018,0.753300471,1,2,1663.63,831.815,831.815,304.0912712,0.365575604,1,3,394.37,131.4566667,110.12,122.9909917,0.935601022,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,11802.4,114,5,0.025418559,0.531645259,0.268564868,0.140956924,0.03341439,0.0,0.0,0.531645259,16,530.96,33.185,24.67,1259.658587,0.0625,0.0,110,10975.21,99.77463636,29.145,75495.45567,0.045454545,0.036363636,33,5814,0.174943764,0.223300971,4,CA,0.047058824,5,5,1,3.9,3800.32,0.0,3800.32,7174.89,0.027334329,0.0,300.0,0.0,7.969166667,10.623,,0.311955261,0.933345523
SYNID0105254461,CA,ON,BRAMPTON,FEMALE,Married,SELF_EMPLOYED,63555.0,12/23/1967,4/8/2003,self_employed,0,,,,,,0.0,7969,7969,58.0,,0,0,5,1425.84,285.168,210.0,125.0407652,0.438481054,1,104,5489.14,52.78019231,23.9,80.31186827,1.521628944,1,0,0.0,0.0,0.0,0.0,0.0,0,10,26056.72,2605.672,124.43,6580.309071,2.525378893,1,30,7653.83,255.1276667,86.46,371.0892615,1.454523793,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,40625.53,149,4,0.035097142,0.13511553,0.0,0.641387817,0.188399511,0.0,0.0,0.641387817,10,733.77,73.377,30.07,6814.083846,0.0,0.0,146,40047.88,274.3005479,36.575,3129706.508,0.034246575,0.047945205,34,5814,0.060117847,0.13592233,3,CA,0.032967033,4,6,1,69.81,30037.71,0.0,30037.71,10010.17,0.030359659,0.0,629.0,586.84,15.97486111,21.45629274,,0.630129494,0.757442527
SYNID0105279737,CA,ON,TORONTO,FEMALE,Single,SELF_EMPLOYED,37163.0,1/8/1970,5/22/2019,self_employed,0,,,,,,0.0,2081,2081,56.0,,0,0,5,2121.53,424.306,421.53,369.9694693,0.871940225,1,20,859.39,42.9695,19.85,48.01937849,1.117522393,1,2,814.55,407.275,407.275,454.53531,1.116040292,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3795.47,27,3,0.558963712,0.226425186,0.214611102,0.0,0.0,0.0,0.0,0.558963712,2,115.14,57.57,57.57,3600.6098,0.5,0.0,27,3795.47,140.572963,31.84,58970.54571,0.148148148,0.074074074,11,5812,0.188517437,0.2,1,CA,0.0,1,4,3,0.0,814.55,0.0,814.55,2980.92,0.558963712,0.0,0.0,2121.53,12.45277778,12.45277778,,0.102130345,0.071785333
SYNID0105281476,CA,,other,MALE,Unknown,STUDENT,,11/28/2007,7/23/2024,student,0,,,,,,0.0,192,192,18.0,,0,1,0,0.0,0.0,0.0,0.0,0.0,0,4,65.74,16.435,12.34,14.35598946,0.873501032,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,10,2126.16,212.616,74.645,294.9390674,1.387191309,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,2191.9,14,2,0.0,0.029992244,0.0,0.0,0.970007756,0.0,0.0,0.970007756,1,84.23,84.23,84.23,0.0,0.0,0.0,14,2191.9,156.5642857,30.935,68729.4291,0.0,0.0,2,5814,0.0,0.0,1,CA,0.0,1,2,0,84.23,1395.38,0.0,1395.38,796.52,0.0,0.0,0.0,0.0,243.28,243.5719444,,,156.5642857
SYNID0105297958,CA,ON,RENFREW,,Married,RETIRED,20873.0,1/25/1953,2/6/1993,retired,0,,,,,,0.0,11682,11682,73.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,6,3079.47,513.245,309.175,673.3998012,1.312043568,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3079.47,6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,3079.47,513.245,309.175,453467.2923,0.0,0.0,0,,0.0,0.0,0,,0.0,0,1,13,0.0,2814.3,0.0,2814.3,265.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.147533656,0.105951144
SYNID0105320974,CA,ON,TORONTO,MALE,Married,RETIRED,34059.0,3/5/1949,3/27/1994,retired,0,,,,,,0.0,11268,11268,77.0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,11,11817.67,1074.333636,242.33,1389.764196,1.293605775,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,11817.67,11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,78.91,78.91,78.91,0.0,0.0,0.0,10,10240.63,1024.063,234.84,2115162.238,0.0,0.0,0,,0.0,0.0,0,,0.0,1,2,4,78.91,9529.93,0.0,9529.93,710.7,0.0,0.0,0.0,0.0,592.9883333,454.1381111,,0.300673243,0.352335455
SYNID0105332502,CA,ON,MISSISSAUGA,,Married,60010,62260.0,8/26/1975,6/16/2000,Corporate sales managers,0,,,,,,0.0,8995,8995,50.0,Corporate sales managers,0,0,6,1408.25,234.7083333,254.125,120.6980133,0.514246817,1,24,1403.4,58.475,29.26,74.32191976,1.271003331,1,31,27055.85,872.7693548,225.7,1915.91454,2.195212892,1,5,2227.77,445.554,339.22,445.9019146,1.000780859,1,19,3738.05,196.7394737,75.31,254.1661491,1.291891984,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,35833.32,85,5,0.039300015,0.039164666,0.755047258,0.062170349,0.104317713,0.0,0.0,0.755047258,10,5037.83,503.783,199.34,569835.0732,0.0,0.0,81,32292.52,398.6730864,107.28,1458881.849,0.074074074,0.049382716,9,5814,0.016794927,0.041666667,1,CA,0.0,2,4,0,3583.27,13515.12,0.0,13515.12,18777.4,0.04360917,0.0,300.0,1108.25,37.81888889,53.21878968,,0.518672021,0.579118567
